transp_entry,time,bfield,fill_num,fill_time_start,fill_time_stable_start,time_in_fill,time_in_fill_stable,run_in_fill,in_fill
1,1493640842,0.0,0,0,0,0.0,0.0,0,0
2,1493641552,0.0,0,0,0,0.0,0.0,0,0
3,1493644224,0.0,0,0,0,0.0,0.0,0,0
4,1493646904,0.0,0,0,0,0.0,0.0,0,0
5,1493649597,0.0,0,0,0,0.0,0.0,0,0
6,1493652268,0.0,0,0,0,0.0,0.0,0,0
7,1493654940,0.0,0,0,0,0.0,0.0,0,0
8,1493657612,0.0,0,0,0,0.0,0.0,0,0
9,1493660912,0.0,0,0,0,0.0,0.0,0,0
10,1493662781,0.0,0,0,0,0.0,0.0,0,0
11,1493668400,0.0,0,0,0,0.0,0.0,0,0
12,1493670106,0.0,0,0,0,0.0,0.0,0,0
13,1493672797,0.0,0,0,0,0.0,0.0,0,0
14,1493675476,0.0,0,0,0,0.0,0.0,0,0
15,1493678160,0.0,0,0,0,0.0,0.0,0,0
16,1493680838,0.0,0,0,0,0.0,0.0,0,0
17,1493682436,0.0,0,0,0,0.0,0.0,0,0
18,1493685113,0.0,0,0,0,0.0,0.0,0,0
19,1493687791,0.0,0,0,0,0.0,0.0,0,0
20,1493691007,0.0,0,0,0,0.0,0.0,0,0
21,1493693685,0.0,0,0,0,0.0,0.0,0,0
22,1493693964,0.0,0,0,0,0.0,0.0,0,0
23,1493696637,0.0,0,0,0,0.0,0.0,0,0
24,1493697350,0.0,0,0,0,0.0,0.0,0,0
25,1493700021,0.0,0,0,0,0.0,0.0,0,0
26,1493702693,0.0,0,0,0,0.0,0.0,0,0
27,1494105031,0.0,0,0,0,0.0,0.0,0,0
28,1494107696,0.0,0,0,0,0.0,0.0,0,0
29,1494110361,0.0,0,0,0,0.0,0.0,0,0
30,1494113026,0.0,0,0,0,0.0,0.0,0,0
31,1494115691,0.0,0,0,0,0.0,0.0,0,0
32,1494118356,0.0,0,0,0,0.0,0.0,0,0
33,1494121024,0.0,0,0,0,0.0,0.0,0,0
34,1494123688,0.0,0,0,0,0.0,0.0,0,0
35,1494126437,0.0,0,0,0,0.0,0.0,0,0
36,1494129027,0.0,0,0,0,0.0,0.0,0,0
37,1494131959,0.0,0,0,0,0.0,0.0,0,0
38,1494134693,0.0,0,0,0,0.0,0.0,0,0
39,1494137359,0.0,0,0,0,0.0,0.0,0,0
40,1494140026,0.0,0,0,0,0.0,0.0,0,0
41,1494142692,0.0,0,0,0,0.0,0.0,0,0
42,1494145359,0.0,0,0,0,0.0,0.0,0,0
43,1494146933,0.0,0,0,0,0.0,0.0,0,0
44,1494148931,0.0,0,0,0,0.0,0.0,0,0
45,1494150903,0.0,0,0,0,0.0,0.0,0,0
46,1494152305,0.0,0,0,0,0.0,0.0,0,0
47,1494154969,0.0,0,0,0,0.0,0.0,0,0
48,1494157633,0.0,0,0,0,0.0,0.0,0,0
49,1494165060,0.0,0,0,0,0.0,0.0,0,0
50,1494165771,0.0,0,0,0,0.0,0.0,0,0
51,1494167281,0.0,0,0,0,0.0,0.0,0,0
52,1494167701,0.0,0,0,0,0.0,0.0,0,0
53,1494170449,0.0,0,0,0,0.0,0.0,0,0
54,1494170997,0.0,0,0,0,0.0,0.0,0,0
55,1494173742,0.0,0,0,0,0.0,0.0,0,0
56,1494176011,0.0,0,0,0,0.0,0.0,0,0
57,1494177227,0.0,0,0,0,0.0,0.0,0,0
58,1494178315,0.0,0,0,0,0.0,0.0,0,0
59,1494181063,0.0,0,0,0,0.0,0.0,0,0
60,1494183870,0.0,0,0,0,0.0,0.0,0,0
61,1494186582,0.0,0,0,0,0.0,0.0,0,0
62,1494189291,0.0,0,0,0,0.0,0.0,0,0
63,1494190667,0.0,0,0,0,0.0,0.0,0,0
64,1494193338,0.0,0,0,0,0.0,0.0,0,0
65,1494196010,0.0,0,0,0,0.0,0.0,0,0
66,1494196987,0.0,0,0,0,0.0,0.0,0,0
67,1494199869,0.0,0,0,0,0.0,0.0,0,0
68,1494202691,0.0,0,0,0,0.0,0.0,0,0
69,1494205372,0.0,0,0,0,0.0,0.0,0,0
70,1494208050,0.0,0,0,0,0.0,0.0,0,0
71,1494210726,0.0,0,0,0,0.0,0.0,0,0
72,1494213401,0.0,0,0,0,0.0,0.0,0,0
73,1494216075,0.0,0,0,0,0.0,0.0,0,0
74,1494218749,0.0,0,0,0,0.0,0.0,0,0
75,1494221422,0.0,0,0,0,0.0,0.0,0,0
76,1494224094,0.0,0,0,0,0.0,0.0,0,0
77,1494226766,0.0,0,0,0,0.0,0.0,0,0
78,1494229441,0.0,0,0,0,0.0,0.0,0,0
79,1494232113,0.0,0,0,0,0.0,0.0,0,0
80,1494237803,0.0,0,0,0,0.0,0.0,0,0
81,1494238213,0.0,0,0,0,0.0,0.0,0,0
82,1494240973,0.0,0,0,0,0.0,0.0,0,0
83,1494249361,0.0,0,0,0,0.0,0.0,0,0
84,1494249738,0.0,0,0,0,0.0,0.0,0,0
85,1494251507,0.0,0,0,0,0.0,0.0,0,0
86,1494252543,0.0,0,0,0,0.0,0.0,0,0
87,1494253050,0.0,0,0,0,0.0,0.0,0,0
88,1494255494,0.0,0,0,0,0.0,0.0,0,0
89,1494256307,0.0,0,0,0,0.0,0.0,0,0
90,1494259175,0.0,0,0,0,0.0,0.0,0,0
91,1494260755,0.0,0,0,0,0.0,0.0,0,0
92,1494261163,0.0,0,0,0,0.0,0.0,0,0
93,1494261982,0.0,0,0,0,0.0,0.0,0,0
94,1494262385,0.0,0,0,0,0.0,0.0,0,0
95,1494262938,0.0,0,0,0,0.0,0.0,0,0
96,1494264912,0.0,0,0,0,0.0,0.0,0,0
97,1494267576,0.0,0,0,0,0.0,0.0,0,0
98,1494278092,0.0,0,0,0,0.0,0.0,0,0
99,1494278880,0.0,0,0,0,0.0,0.0,0,0
100,1494279555,0.0,0,0,0,0.0,0.0,0,0
101,1494282039,0.0,0,0,0,0.0,0.0,0,0
102,1494284704,0.0,0,0,0,0.0,0.0,0,0
103,1494287368,0.0,0,0,0,0.0,0.0,0,0
104,1494290033,0.0,0,0,0,0.0,0.0,0,0
105,1494292697,0.0,0,0,0,0.0,0.0,0,0
106,1494295405,0.0,0,0,0,0.0,0.0,0,0
107,1494298079,0.0,0,0,0,0.0,0.0,0,0
108,1494300743,0.0,0,0,0,0.0,0.0,0,0
109,1494303407,0.0,0,0,0,0.0,0.0,0,0
110,1494304189,0.0,0,0,0,0.0,0.0,0,0
111,1494306858,0.0,0,0,0,0.0,0.0,0,0
112,1494309527,0.0,0,0,0,0.0,0.0,0,0
113,1494331411,0.0,0,0,0,0.0,0.0,0,0
114,1494332132,0.0,0,0,0,0.0,0.0,0,0
115,1494332599,0.0,0,0,0,0.0,0.0,0,0
116,1494350059,0.0,0,0,0,0.0,0.0,0,0
117,1494350582,0.0,0,0,0,0.0,0.0,0,0
118,1494359005,0.0,0,0,0,0.0,0.0,0,0
119,1494359716,0.0,0,0,0,0.0,0.0,0,0
120,1494361956,0.0,0,0,0,0.0,0.0,0,0
121,1494364657,0.0,0,0,0,0.0,0.0,0,0
122,1494367248,0.0,0,0,0,0.0,0.0,0,0
123,1494369923,0.0,0,0,0,0.0,0.0,0,0
124,1494372595,0.0,0,0,0,0.0,0.0,0,0
125,1494375267,0.0,0,0,0,0.0,0.0,0,0
126,1494377938,0.0,0,0,0,0.0,0.0,0,0
127,1494380610,0.0,0,0,0,0.0,0.0,0,0
128,1494383282,0.0,0,0,0,0.0,0.0,0,0
129,1494386015,0.0,0,0,0,0.0,0.0,0,0
130,1494387761,0.0,0,0,0,0.0,0.0,0,0
131,1494389743,0.0,0,0,0,0.0,0.0,0,0
132,1494392630,0.0,0,0,0,0.0,0.0,0,0
133,1494393336,0.0,0,0,0,0.0,0.0,0,0
134,1494396010,0.0,0,0,0,0.0,0.0,0,0
135,1494396744,0.0,0,0,0,0.0,0.0,0,0
136,1494399416,0.0,0,0,0,0.0,0.0,0,0
137,1494400937,0.0,0,0,0,0.0,0.0,0,0
138,1494403609,0.0,0,0,0,0.0,0.0,0,0
139,1494406071,0.0,0,0,0,0.0,0.0,0,0
140,1494408393,0.0,0,0,0,0.0,0.0,0,0
141,1494411872,0.0,0,0,0,0.0,0.0,0,0
142,1494414543,0.0,0,0,0,0.0,0.0,0,0
143,1494415224,0.0,0,0,0,0.0,0.0,0,0
144,1494418614,0.0,0,0,0,0.0,0.0,0,0
145,1494421340,0.0,0,0,0,0.0,0.0,0,0
146,1494421833,0.0,0,0,0,0.0,0.0,0,0
147,1494422786,0.0,0,0,0,0.0,0.0,0,0
148,1494423867,0.0,0,0,0,0.0,0.0,0,0
149,1494426545,0.0,0,0,0,0.0,0.0,0,0
150,1494429223,0.0,0,0,0,0.0,0.0,0,0
151,1494431901,0.0,0,0,0,0.0,0.0,0,0
152,1494438490,0.0,0,0,0,0.0,0.0,0,0
153,1494440937,0.0,0,0,0,0.0,0.0,0,0
154,1494443612,0.0,0,0,0,0.0,0.0,0,0
155,1494446369,0.0,0,0,0,0.0,0.0,0,0
156,1494449042,0.0,0,0,0,0.0,0.0,0,0
157,1494451713,0.0,0,0,0,0.0,0.0,0,0
158,1494454385,0.0,0,0,0,0.0,0.0,0,0
159,1494457057,0.0,0,0,0,0.0,0.0,0,0
160,1494459729,0.0,0,0,0,0.0,0.0,0,0
161,1494462401,0.0,0,0,0,0.0,0.0,0,0
162,1494465073,0.0,0,0,0,0.0,0.0,0,0
163,1494467745,0.0,0,0,0,0.0,0.0,0,0
164,1494470417,0.0,0,0,0,0.0,0.0,0,0
165,1494473090,0.0,0,0,0,0.0,0.0,0,0
166,1494475762,0.0,0,0,0,0.0,0.0,0,0
167,1494478437,0.0,0,0,0,0.0,0.0,0,0
168,1494481110,0.0,0,0,0,0.0,0.0,0,0
169,1494483715,0.0,0,0,0,0.0,0.0,0,0
170,1494486319,0.0,0,0,0,0.0,0.0,0,0
171,1494487868,0.0,0,0,0,0.0,0.0,0,0
172,1494488258,0.0,0,0,0,0.0,0.0,0,0
173,1494490145,0.0,0,0,0,0.0,0.0,0,0
174,1494500019,0.0,0,0,0,0.0,0.0,0,0
175,1494501000,0.0,0,0,0,0.0,0.0,0,0
176,1494503678,0.0,0,0,0,0.0,0.0,0,0
177,1494506356,0.0,0,0,0,0.0,0.0,0,0
178,1494509030,0.0,0,0,0,0.0,0.0,0,0
179,1494511709,0.0,0,0,0,0.0,0.0,0,0
180,1494514386,0.0,0,0,0,0.0,0.0,0,0
181,1494514645,0.0,0,0,0,0.0,0.0,0,0
182,1494518514,0.0,0,0,0,0.0,0.0,0,0
183,1494520062,0.0,0,0,0,0.0,0.0,0,0
184,1494521716,0.0,0,0,0,0.0,0.0,0,0
185,1494522184,0.0,0,0,0,0.0,0.0,0,0
186,1494523002,0.0,0,0,0,0.0,0.0,0,0
187,1494523643,0.0,0,0,0,0.0,0.0,0,0
188,1494523840,0.0,0,0,0,0.0,0.0,0,0
189,1494525041,0.0,0,0,0,0.0,0.0,0,0
190,1494525973,0.0,0,0,0,0.0,0.0,0,0
191,1494528645,0.0,0,0,0,0.0,0.0,0,0
192,1494531317,0.0,0,0,0,0.0,0.0,0,0
193,1494533989,0.0,0,0,0,0.0,0.0,0,0
194,1494536767,0.0,0,0,0,0.0,0.0,0,0
195,1494540062,0.0,0,0,0,0.0,0.0,0,0
196,1494542734,0.0,0,0,0,0.0,0.0,0,0
197,1494547068,0.0,0,0,0,0.0,0.0,0,0
198,1494547556,0.0,0,0,0,0.0,0.0,0,0
199,1494548949,0.0,0,0,0,0.0,0.0,0,0
200,1494551621,0.0,0,0,0,0.0,0.0,0,0
201,1494554292,0.0,0,0,0,0.0,0.0,0,0
202,1494556964,0.0,0,0,0,0.0,0.0,0,0
203,1494559636,0.0,0,0,0,0.0,0.0,0,0
204,1494562308,0.0,0,0,0,0.0,0.0,0,0
205,1494564980,0.0,0,0,0,0.0,0.0,0,0
206,1494567652,0.0,0,0,0,0.0,0.0,0,0
207,1494570324,0.0,0,0,0,0.0,0.0,0,0
208,1494573482,0.0,0,0,0,0.0,0.0,0,0
209,1494576799,0.0,0,0,0,0.0,0.0,0,0
210,1494584485,0.0,0,0,0,0.0,0.0,0,0
211,1494585184,0.0,0,0,0,0.0,0.0,0,0
212,1494586559,0.0,0,0,0,0.0,0.0,0,0
213,1494587185,0.0,0,0,0,0.0,0.0,0,0
214,1494587532,0.0,0,0,0,0.0,0.0,0,0
215,1494588116,0.0,0,0,0,0.0,0.0,0,0
216,1494592840,0.0,0,0,0,0.0,0.0,0,0
217,1494595045,0.0,0,0,0,0.0,0.0,0,0
218,1494596071,0.0,0,0,0,0.0,0.0,0,0
219,1494598122,0.0,0,0,0,0.0,0.0,0,0
220,1494619399,0.0,0,0,0,0.0,0.0,0,0
221,1494639235,0.0,0,0,0,0.0,0.0,0,0
222,1494660600,0.0,0,0,0,0.0,0.0,0,0
223,1494665559,0.0,0,0,0,0.0,0.0,0,0
224,1494667070,0.0,0,0,0,0.0,0.0,0,0
225,1494669329,0.0,0,0,0,0.0,0.0,0,0
226,1494669871,0.0,0,0,0,0.0,0.0,0,0
227,1494672727,0.0,0,0,0,0.0,0.0,0,0
228,1494673433,0.0,0,0,0,0.0,0.0,0,0
229,1494676151,0.0,0,0,0,0.0,0.0,0,0
230,1494678828,0.0,0,0,0,0.0,0.0,0,0
231,1494681833,0.0,0,0,0,0.0,0.0,0,0
232,1494686625,0.0,0,0,0,0.0,0.0,0,0
233,1494687044,0.0,0,0,0,0.0,0.0,0,0
234,1494689351,0.0,0,0,0,0.0,0.0,0,0
235,1494692346,0.0,0,0,0,0.0,0.0,0,0
236,1494693560,0.0,0,0,0,0.0,0.0,0,0
237,1494696254,0.0,0,0,0,0.0,0.0,0,0
238,1494698971,0.0,0,0,0,0.0,0.0,0,0
239,1494701659,0.0,0,0,0,0.0,0.0,0,0
240,1494705345,0.0,0,0,0,0.0,0.0,0,0
241,1494708436,0.0,0,0,0,0.0,0.0,0,0
242,1494711374,0.0,0,0,0,0.0,0.0,0,0
243,1494713058,0.0,0,0,0,0.0,0.0,0,0
244,1494713876,0.0,0,0,0,0.0,0.0,0,0
245,1494716528,0.0,0,0,0,0.0,0.0,0,0
246,1494719180,0.0,0,0,0,0.0,0.0,0,0
247,1494721832,0.0,0,0,0,0.0,0.0,0,0
248,1494724484,0.0,0,0,0,0.0,0.0,0,0
249,1494727136,0.0,0,0,0,0.0,0.0,0,0
250,1494729788,0.0,0,0,0,0.0,0.0,0,0
251,1494737962,0.0,0,0,0,0.0,0.0,0,0
252,1494739324,0.0,0,0,0,0.0,0.0,0,0
253,1494741996,0.0,0,0,0,0.0,0.0,0,0
254,1494745217,0.0,0,0,0,0.0,0.0,0,0
255,1494747935,0.0,0,0,0,0.0,0.0,0,0
256,1494750607,0.0,0,0,0,0.0,0.0,0,0
257,1494753534,0.0,0,0,0,0.0,0.0,0,0
258,1494756206,0.0,0,0,0,0.0,0.0,0,0
259,1494759362,0.0,0,0,0,0.0,0.0,0,0
260,1494762034,0.0,0,0,0,0.0,0.0,0,0
261,1494764706,0.0,0,0,0,0.0,0.0,0,0
262,1494771909,0.0,0,0,0,0.0,0.0,0,0
263,1494775241,0.0,0,0,0,0.0,0.0,0,0
264,1494776684,0.0,0,0,0,0.0,0.0,0,0
265,1494779741,0.0,0,0,0,0.0,0.0,0,0
266,1494782791,0.0,0,0,0,0.0,0.0,0,0
267,1494784769,0.0,0,0,0,0.0,0.0,0,0
268,1494787487,0.0,0,0,0,0.0,0.0,0,0
269,1494790503,0.0,0,0,0,0.0,0.0,0,0
270,1494793175,0.0,0,0,0,0.0,0.0,0,0
271,1494795847,0.0,0,0,0,0.0,0.0,0,0
272,1494802329,0.0,0,0,0,0.0,0.0,0,0
273,1494804173,0.0,0,0,0,0.0,0.0,0,0
274,1494806845,0.0,0,0,0,0.0,0.0,0,0
275,1494809952,0.0,0,0,0,0.0,0.0,0,0
276,1494817536,0.0,0,0,0,0.0,0.0,0,0
277,1494820208,0.0,0,0,0,0.0,0.0,0,0
278,1494826686,0.0,0,0,0,0.0,0.0,0,0
279,1494829517,0.0,0,0,0,0.0,0.0,0,0
280,1494830733,0.0,0,0,0,0.0,0.0,0,0
281,1494833668,0.0,0,0,0,0.0,0.0,0,0
282,1494843966,0.0,0,0,0,0.0,0.0,0,0
283,1494845892,0.0,0,0,0,0.0,0.0,0,0
284,1494846937,0.0,0,0,0,0.0,0.0,0,0
285,1494848984,0.0,0,0,0,0.0,0.0,0,0
286,1494850386,0.0,0,0,0,0.0,0.0,0,0
287,1494852280,0.0,0,0,0,0.0,0.0,0,0
288,1494853493,0.0,0,0,0,0.0,0.0,0,0
289,1494853929,0.0,0,0,0,0.0,0.0,0,0
290,1494855097,0.0,0,0,0,0.0,0.0,0,0
291,1494856654,0.0,0,0,0,0.0,0.0,0,0
292,1494857758,0.0,0,0,0,0.0,0.0,0,0
293,1494858753,0.0,0,0,0,0.0,0.0,0,0
294,1494859962,0.0,0,0,0,0.0,0.0,0,0
295,1494860879,0.0,0,0,0,0.0,0.0,0,0
296,1494862398,0.0,0,0,0,0.0,0.0,0,0
297,1494863155,0.0,0,0,0,0.0,0.0,0,0
298,1494865820,0.0,0,0,0,0.0,0.0,0,0
299,1494867035,0.0,0,0,0,0.0,0.0,0,0
300,1494868337,0.0,0,0,0,0.0,0.0,0,0
301,1494870438,0.0,0,0,0,0.0,0.0,0,0
302,1494871422,0.0,0,0,0,0.0,0.0,0,0
303,1494873053,0.0,0,0,0,0.0,0.0,0,0
304,1494873617,0.0,0,0,0,0.0,0.0,0,0
305,1494875888,0.0,0,0,0,0.0,0.0,0,0
306,1494878681,0.0,0,0,0,0.0,0.0,0,0
307,1494880945,0.0,0,0,0,0.0,0.0,0,0
308,1494881700,0.0,0,0,0,0.0,0.0,0,0
309,1494884372,0.0,0,0,0,0.0,0.0,0,0
310,1494887043,0.0,0,0,0,0.0,0.0,0,0
311,1494890059,0.0,0,0,0,0.0,0.0,0,0
312,1494891084,0.0,0,0,0,0.0,0.0,0,0
313,1494893722,0.0,0,0,0,0.0,0.0,0,0
314,1494896356,0.0,0,0,0,0.0,0.0,0,0
315,1494898990,0.0,0,0,0,0.0,0.0,0,0
316,1494901624,0.0,0,0,0,0.0,0.0,0,0
317,1494903492,0.0,0,0,0,0.0,0.0,0,0
318,1494905199,0.0,0,0,0,0.0,0.0,0,0
319,1494906420,0.0,0,0,0,0.0,0.0,0,0
320,1494908382,0.0,0,0,0,0.0,0.0,0,0
321,1494909758,0.0,0,0,0,0.0,0.0,0,0
322,1494912224,0.0,0,0,0,0.0,0.0,0,0
323,1494914897,0.0,0,0,0,0.0,0.0,0,0
324,1494917569,0.0,0,0,0,0.0,0.0,0,0
325,1494919929,0.0,0,0,0,0.0,0.0,0,0
326,1494920220,0.0,0,0,0,0.0,0.0,0,0
327,1494922228,0.0,0,0,0,0.0,0.0,0,0
328,1494932155,0.0,0,0,0,0.0,0.0,0,0
329,1494932441,0.0,0,0,0,0.0,0.0,0,0
330,1494935206,0.0,0,0,0,0.0,0.0,0,0
331,1494936502,0.0,0,0,0,0.0,0.0,0,0
332,1494938713,0.0,0,0,0,0.0,0.0,0,0
333,1494940571,0.0,0,0,0,0.0,0.0,0,0
334,1494942386,0.0,0,0,0,0.0,0.0,0,0
335,1494943057,0.0,0,0,0,0.0,0.0,0,0
336,1494943309,0.0,0,0,0,0.0,0.0,0,0
337,1494945981,0.0,0,0,0,0.0,0.0,0,0
338,1494948256,0.0,0,0,0,0.0,0.0,0,0
339,1494949194,0.0,0,0,0,0.0,0.0,0,0
340,1494950233,0.0,0,0,0,0.0,0.0,0,0
341,1494950694,0.0,0,0,0,0.0,0.0,0,0
342,1494951035,0.0,0,0,0,0.0,0.0,0,0
343,1494952043,0.0,0,0,0,0.0,0.0,0,0
344,1494952867,0.0,0,0,0,0.0,0.0,0,0
345,1494954821,0.0,0,0,0,0.0,0.0,0,0
346,1494956088,0.0,0,0,0,0.0,0.0,0,0
347,1494958021,0.0,0,0,0,0.0,0.0,0,0
348,1494959801,0.0,0,0,0,0.0,0.0,0,0
349,1494962482,0.0,0,0,0,0.0,0.0,0,0
350,1494964152,0.0,0,0,0,0.0,0.0,0,0
351,1494966816,0.0,0,0,0,0.0,0.0,0,0
352,1494969479,0.0,0,0,0,0.0,0.0,0,0
353,1494970240,0.0,0,0,0,0.0,0.0,0,0
354,1494971856,0.0,0,0,0,0.0,0.0,0,0
355,1494973294,0.0,0,0,0,0.0,0.0,0,0
356,1494977315,0.0,0,0,0,0.0,0.0,0,0
357,1494980303,0.0,0,0,0,0.0,0.0,0,0
358,1494982982,0.0,0,0,0,0.0,0.0,0,0
359,1494985654,0.0,0,0,0,0.0,0.0,0,0
360,1494988325,0.0,0,0,0,0.0,0.0,0,0
361,1494990997,0.0,0,0,0,0.0,0.0,0,0
362,1494994072,0.0,0,0,0,0.0,0.0,0,0
363,1494996107,0.0,0,0,0,0.0,0.0,0,0
364,1494999320,0.0,0,0,0,0.0,0.0,0,0
365,1495000470,0.0,0,0,0,0.0,0.0,0,0
366,1495003141,0.0,0,0,0,0.0,0.0,0,0
367,1495005813,0.0,0,0,0,0.0,0.0,0,0
368,1495007545,0.0,0,0,0,0.0,0.0,0,0
369,1495017306,0.0,0,0,0,0.0,0.0,0,0
370,1495018069,0.0,0,0,0,0.0,0.0,0,0
371,1495020687,0.0,0,0,0,0.0,0.0,0,0
372,1495021045,0.0,0,0,0,0.0,0.0,0,0
373,1495021237,0.0,0,0,0,0.0,0.0,0,0
374,1495023915,0.0,0,0,0,0.0,0.0,0,0
375,1495026593,0.0,0,0,0,0.0,0.0,0,0
376,1495029270,0.0,0,0,0,0.0,0.0,0,0
377,1495047246,0.0,0,0,0,0.0,0.0,0,0
378,1495050130,0.0,0,0,0,0.0,0.0,0,0
379,1495050766,0.0,0,0,0,0.0,0.0,0,0
380,1495051747,0.0,0,0,0,0.0,0.0,0,0
381,1495052370,0.0,0,0,0,0.0,0.0,0,0
382,1495053030,0.0,0,0,0,0.0,0.0,0,0
383,1495055792,0.0,0,0,0,0.0,0.0,0,0
384,1495058457,0.0,0,0,0,0.0,0.0,0,0
385,1495061122,0.0,0,0,0,0.0,0.0,0,0
386,1495063787,0.0,0,0,0,0.0,0.0,0,0
387,1495066452,0.0,0,0,0,0.0,0.0,0,0
388,1495069117,0.0,0,0,0,0.0,0.0,0,0
389,1495071782,0.0,0,0,0,0.0,0.0,0,0
390,1495074450,0.0,0,0,0,0.0,0.0,0,0
391,1495077116,0.0,0,0,0,0.0,0.0,0,0
392,1495079784,0.0,0,0,0,0.0,0.0,0,0
393,1495082450,0.0,0,0,0,0.0,0.0,0,0
394,1495085115,0.0,0,0,0,0.0,0.0,0,0
395,1495087781,0.0,0,0,0,0.0,0.0,0,0
396,1495089989,0.0,0,0,0,0.0,0.0,0,0
397,1495091195,0.0,0,0,0,0.0,0.0,0,0
398,1495098374,0.0,0,0,0,0.0,0.0,0,0
399,1495099457,0.0,0,0,0,0.0,0.0,0,0
400,1495100183,0.0,0,0,0,0.0,0.0,0,0
401,1495101149,0.0,0,0,0,0.0,0.0,0,0
402,1495101567,0.0,0,0,0,0.0,0.0,0,0
403,1495101960,0.0,0,0,0,0.0,0.0,0,0
404,1495116185,0.0,0,0,0,0.0,0.0,0,0
405,1495117647,0.0,0,0,0,0.0,0.0,0,0
406,1495119729,0.0,0,0,0,0.0,0.0,0,0
407,1495131608,0.0,0,0,0,0.0,0.0,0,0
408,1495132025,0.0,0,0,0,0.0,0.0,0,0
409,1495133623,0.0,0,0,0,0.0,0.0,0,0
410,1495134568,0.0,0,0,0,0.0,0.0,0,0
411,1495135931,0.0,0,0,0,0.0,0.0,0,0
412,1495137636,0.0,0,0,0,0.0,0.0,0,0
413,1495138973,0.0,0,0,0,0.0,0.0,0,0
414,1495141383,0.0,0,0,0,0.0,0.0,0,0
415,1495141963,0.0,0,0,0,0.0,0.0,0,0
416,1495142385,0.0,0,0,0,0.0,0.0,0,0
417,1495144546,0.0,0,0,0,0.0,0.0,0,0
418,1495145360,0.0,0,0,0,0.0,0.0,0,0
419,1495147486,0.0,0,0,0,0.0,0.0,0,0
420,1495149612,0.0,0,0,0,0.0,0.0,0,0
421,1495151737,0.0,0,0,0,0.0,0.0,0,0
422,1495153863,0.0,0,0,0,0.0,0.0,0,0
423,1495155989,0.0,0,0,0,0.0,0.0,0,0
424,1495158115,0.0,0,0,0,0.0,0.0,0,0
425,1495160242,0.0,0,0,0,0.0,0.0,0,0
426,1495162368,0.0,0,0,0,0.0,0.0,0,0
427,1495164500,0.0,0,0,0,0.0,0.0,0,0
428,1495165651,0.0,0,0,0,0.0,0.0,0,0
429,1495172658,0.0,0,0,0,0.0,0.0,0,0
430,1495174057,0.0,0,0,0,0.0,0.0,0,0
431,1495176200,0.0,0,0,0,0.0,0.0,0,0
432,1495177952,0.0,0,0,0,0.0,0.0,0,0
433,1495179597,0.0,0,0,0,0.0,0.0,0,0
434,1495180507,0.0,0,0,0,0.0,0.0,0,0
435,1495180986,0.0,0,0,0,0.0,0.0,0,0
436,1495182228,0.0,0,0,0,0.0,0.0,0,0
437,1495182844,0.0,0,0,0,0.0,0.0,0,0
438,1495184232,0.0,0,0,0,0.0,0.0,0,0
439,1495189727,0.0,0,0,0,0.0,0.0,0,0
440,1495190363,0.0,0,0,0,0.0,0.0,0,0
441,1495194828,0.0,0,0,0,0.0,0.0,0,0
442,1495195746,0.0,0,0,0,0.0,0.0,0,0
443,1495197816,0.0,0,0,0,0.0,0.0,0,0
444,1495198139,0.0,0,0,0,0.0,0.0,0,0
445,1495198664,0.0,0,0,0,0.0,0.0,0,0
446,1495199814,0.0,0,0,0,0.0,0.0,0,0
447,1495203639,0.0,0,0,0,0.0,0.0,0,0
448,1495204924,0.0,0,0,0,0.0,0.0,0,0
449,1495206057,0.0,0,0,0,0.0,0.0,0,0
450,1495206526,0.0,0,0,0,0.0,0.0,0,0
451,1495208672,0.0,0,0,0,0.0,0.0,0,0
452,1495271744,0.0,0,0,0,0.0,0.0,0,0
453,1495273271,0.0,0,0,0,0.0,0.0,0,0
454,1495275497,0.0,0,0,0,0.0,0.0,0,0
455,1495277611,0.0,0,0,0,0.0,0.0,0,0
456,1495279123,0.0,0,0,0,0.0,0.0,0,0
457,1495281237,0.0,0,0,0,0.0,0.0,0,0
458,1495283351,0.0,0,0,0,0.0,0.0,0,0
459,1495285465,0.0,0,0,0,0.0,0.0,0,0
460,1495287122,0.0,0,0,0,0.0,0.0,0,0
461,1495287424,0.0,0,0,0,0.0,0.0,0,0
462,1495287812,0.0,0,0,0,0.0,0.0,0,0
463,1495289100,0.0,0,0,0,0.0,0.0,0,0
464,1495290380,0.0,0,0,0,0.0,0.0,0,0
465,1495292389,0.0,0,0,0,0.0,0.0,0,0
466,1495294504,0.0,0,0,0,0.0,0.0,0,0
467,1495308957,0.0,0,0,0,0.0,0.0,0,0
468,1495312256,0.0,0,0,0,0.0,0.0,0,0
469,1495314376,0.0,0,0,0,0.0,0.0,0,0
470,1495316489,0.0,0,0,0,0.0,0.0,0,0
471,1495318612,0.0,0,0,0,0.0,0.0,0,0
472,1495319739,0.0,0,0,0,0.0,0.0,0,0
473,1495321863,0.0,0,0,0,0.0,0.0,0,0
474,1495322380,0.0,0,0,0,0.0,0.0,0,0
475,1495324503,0.0,0,0,0,0.0,0.0,0,0
476,1495326888,0.0,0,0,0,0.0,0.0,0,0
477,1495328991,0.0,0,0,0,0.0,0.0,0,0
478,1495331112,0.0,0,0,0,0.0,0.0,0,0
479,1495333226,0.0,0,0,0,0.0,0.0,0,0
480,1495334590,0.0,0,0,0,0.0,0.0,0,0
